,date,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,cloud_cover,relative_humidity_2m,temperature_2m,wind_speed_10m,surface_pressure
10335,3/5/2025 15:00,0,0,0,0.0,0,5.2,100,96,-1.5,10.8,970.3
10336,3/5/2025 16:00,0,0,0,0.0,0,0.0,100,96,-1.5,10.6,970.4
10337,3/5/2025 17:00,0,0,0,0.0,0,0.0,100,97,-1.7,11.5,970.4
10338,3/5/2025 18:00,0,0,0,0.0,0,0.0,100,96,-2.0,11.6,970.2
10339,3/5/2025 19:00,0,0,0,0.0,0,0.0,100,96,-2.2,9.2,970.5
10340,3/5/2025 20:00,0,0,0,0.0,0,0.0,100,96,-2.4,7.4,970.6
10341,3/5/2025 21:00,0,0,0,0.0,0,0.0,100,97,-2.5,4.8,970.5
10342,3/5/2025 22:00,0,0,0,0.0,0,0.0,100,98,-2.7,4.6,970.3
10343,3/5/2025 23:00,0,0,0,0.0,0,0.0,100,97,-3.2,7.4,970.3
10344,3/6/2025 0:00,0,0,0,0.0,0,0.0,100,96,-4.0,11.7,970.5
10345,3/6/2025 1:00,0,0,0,0.0,0,0.0,100,97,-4.1,10.4,970.1
10346,3/6/2025 2:00,0,0,0,0.0,0,0.0,100,96,-4.7,5.9,969.7
10347,3/6/2025 3:00,0,0,0,0.0,0,0.0,100,96,-5.2,5.7,969.9
10348,3/6/2025 4:00,16,0,16,0.0,16,73.4,100,96,-5.2,4.2,969.7
10349,3/6/2025 5:00,88,1,87,5.3,88,262.0,100,95,-4.8,4.5,969.7
10350,3/6/2025 6:00,167,7,160,22.3,167,435.8,100,93,-4.2,4.3,969.4
10351,3/6/2025 7:00,253,4,249,9.7,253,572.5,100,91,-3.5,5.6,969.3
10352,3/6/2025 8:00,349,32,317,67.1,349,662.8,100,88,-2.7,8.6,969.3
10353,3/6/2025 9:00,385,48,337,95.3,385,700.5,100,87,-2.0,9.3,969.2
10354,3/6/2025 10:00,365,76,289,154.7,365,683.1,100,85,-1.6,10.9,969.1
10355,3/6/2025 11:00,252,8,244,18.2,252,611.8,100,87,-1.4,10.5,969.2
10356,3/6/2025 12:00,139,0,139,0.0,139,491.5,100,86,-1.1,9.1,969.5
10357,3/6/2025 13:00,108,3,105,12.6,108,330.3,100,88,-1.2,9.2,969.4
10358,3/6/2025 14:00,26,0,26,0.0,26,139.4,100,92,-1.5,8.6,969.8
10359,3/6/2025 15:00,1,0,1,0.0,1,8.6,100,95,-2.0,9.0,970.0
10360,3/6/2025 16:00,0,0,0,0.0,0,0.0,100,96,-2.1,9.2,970.2
10361,3/6/2025 17:00,0,0,0,0.0,0,0.0,100,96,-2.2,10.2,970.6
10362,3/6/2025 18:00,0,0,0,0.0,0,0.0,100,97,-1.9,10.7,970.6
10363,3/6/2025 19:00,0,0,0,0.0,0,0.0,100,97,-1.7,10.1,970.4
10364,3/6/2025 20:00,0,0,0,0.0,0,0.0,100,97,-1.5,10.2,970.5
10365,3/6/2025 21:00,0,0,0,0.0,0,0.0,100,97,-1.5,11.6,970.8
10366,3/6/2025 22:00,0,0,0,0.0,0,0.0,100,96,-1.5,11.4,971.3
10367,3/6/2025 23:00,0,0,0,0.0,0,0.0,100,96,-1.8,10.5,971.4
10368,3/7/2025 0:00,0,0,0,0.0,0,0.0,100,95,-1.8,10.6,971.3
10369,3/7/2025 1:00,0,0,0,0.0,0,0.0,100,94,-1.4,10.5,970.5
10370,3/7/2025 2:00,0,0,0,0.0,0,0.0,100,95,-2.0,7.0,970.6
10371,3/7/2025 3:00,0,0,0,0.0,0,0.0,100,95,-2.5,4.6,970.9
10372,3/7/2025 4:00,20,0,20,0.0,20,77.7,100,94,-2.8,4.9,970.7
10373,3/7/2025 5:00,121,23,98,118.2,121,270.3,100,91,-2.3,6.1,970.6
10374,3/7/2025 6:00,210,26,184,81.4,210,444.0,100,88,-1.6,8.9,970.4
10375,3/7/2025 7:00,286,46,240,110.1,286,580.6,100,88,-0.9,10.1,970.5
10376,3/7/2025 8:00,308,29,279,60.1,308,670.7,100,89,-0.4,10.5,970.4
10377,3/7/2025 9:00,262,10,252,19.6,262,708.2,100,88,-0.2,12.6,970.2
10378,3/7/2025 10:00,301,13,288,26.2,301,690.6,100,85,0.1,12.9,970.4
10379,3/7/2025 11:00,214,2,212,4.5,214,619.1,100,85,0.2,11.3,970.6
10380,3/7/2025 12:00,145,0,145,0.0,145,498.6,100,86,0.2,11.1,971.0
10381,3/7/2025 13:00,107,1,106,4.1,107,337.3,100,86,0.2,5.6,971.9
10382,3/7/2025 14:00,27,0,27,0.0,27,146.3,100,90,-0.1,5.3,972.4
10383,3/7/2025 15:00,1,0,1,0.0,1,12.0,100,94,-0.4,8.5,972.6
10384,3/7/2025 16:00,0,0,0,0.0,0,0.0,100,96,-0.4,10.1,972.9
10385,3/7/2025 17:00,0,0,0,0.0,0,0.0,100,97,-0.5,12.7,972.7
10386,3/7/2025 18:00,0,0,0,0.0,0,0.0,100,97,-0.5,13.6,972.0
10387,3/7/2025 19:00,0,0,0,0.0,0,0.0,100,98,-0.2,14.9,971.7
10388,3/7/2025 20:00,0,0,0,0.0,0,0.0,100,99,0.3,15.7,971.2
10389,3/7/2025 21:00,0,0,0,0.0,0,0.0,100,96,0.8,22.3,971.3
10390,3/7/2025 22:00,0,0,0,0.0,0,0.0,100,91,1.1,26.4,971.6
10391,3/7/2025 23:00,0,0,0,0.0,0,0.0,100,88,0.6,28.6,972.4
10392,3/8/2025 0:00,0,0,0,0.0,0,0.0,100,88,0.1,26.7,973.0
10393,3/8/2025 1:00,0,0,0,0.0,0,0.0,100,88,0.3,23.8,973.3
10394,3/8/2025 2:00,0,0,0,0.0,0,0.0,100,89,0.0,24.0,973.7
10395,3/8/2025 3:00,0,0,0,0.0,0,0.0,100,90,-0.4,24.5,974.2
10396,3/8/2025 4:00,10,0,10,0.0,10,81.9,100,92,-0.8,23.7,975.1
10397,3/8/2025 5:00,54,0,54,0.0,54,278.6,100,92,-0.5,25.1,976.2
10398,3/8/2025 6:00,116,0,116,0.0,116,452.2,100,90,-0.9,24.9,977.8
10399,3/8/2025 7:00,206,10,196,23.6,206,588.6,100,87,-0.9,25.0,979.7
10400,3/8/2025 8:00,298,29,269,59.4,298,678.5,100,82,-1.0,25.8,980.9
10401,3/8/2025 9:00,290,25,265,48.5,290,715.8,100,79,-1.0,25.0,981.8
10402,3/8/2025 10:00,255,21,234,41.8,255,698.0,100,77,-1.0,23.7,982.6
10403,3/8/2025 11:00,266,15,251,33.3,266,626.3,100,75,-0.8,23.5,983.6
10404,3/8/2025 12:00,187,6,181,16.5,187,505.6,96,78,-0.8,19.6,984.4
10405,3/8/2025 13:00,191,84,107,338.9,191,344.2,18,78,-0.8,14.6,984.7
10406,3/8/2025 14:00,75,35,40,273.5,75,153.1,6,83,-2.4,11.9,985.5
10407,3/8/2025 15:00,2,0,2,0.0,2,15.5,13,88,-3.8,12.5,986.2
10408,3/8/2025 16:00,0,0,0,0.0,0,0.0,100,91,-4.2,13.4,987.0
10409,3/8/2025 17:00,0,0,0,0.0,0,0.0,100,90,-3.2,14.7,987.7
10410,3/8/2025 18:00,0,0,0,0.0,0,0.0,100,90,-3.2,12.2,988.0
10411,3/8/2025 19:00,0,0,0,0.0,0,0.0,100,91,-3.5,10.0,988.6
10412,3/8/2025 20:00,0,0,0,0.0,0,0.0,100,91,-3.9,10.2,988.8
10413,3/8/2025 21:00,0,0,0,0.0,0,0.0,85,91,-4.7,8.0,989.0
10414,3/8/2025 22:00,0,0,0,0.0,0,0.0,43,92,-6.9,5.4,988.8
10415,3/8/2025 23:00,0,0,0,0.0,0,0.0,40,93,-8.8,8.1,989.1
10416,3/9/2025 0:00,0,0,0,0.0,0,0.0,64,92,-10.1,7.6,988.9
10417,3/9/2025 1:00,0,0,0,0.0,0,0.0,93,93,-5.7,9.4,989.2
10418,3/9/2025 2:00,0,0,0,0.0,0,0.0,100,93,-7.3,8.1,988.7
10419,3/9/2025 3:00,0,0,0,0.0,0,0.0,100,92,-6.2,12.3,988.5
10420,3/9/2025 4:00,18,0,18,0.0,18,88.0,100,90,-5.4,16.3,987.9
10421,3/9/2025 5:00,65,0,65,0.0,65,286.9,100,91,-5.2,16.3,987.0
10422,3/9/2025 6:00,180,3,177,9.0,180,460.4,100,89,-4.6,22.5,986.0
10423,3/9/2025 7:00,332,89,243,207.1,332,596.7,99,87,-3.2,25.3,984.7
10424,3/9/2025 8:00,449,233,216,471.3,449,686.4,100,86,-2.0,27.1,983.6
10425,3/9/2025 9:00,397,87,310,166.9,397,723.5,100,86,-0.9,24.4,982.5
10426,3/9/2025 10:00,241,1,240,2.0,241,705.4,100,84,-0.1,22.9,982.0
10427,3/9/2025 11:00,219,8,211,17.5,219,633.5,100,83,0.4,19.7,980.9
10428,3/9/2025 12:00,210,20,190,54.2,210,512.7,84,77,1.8,26.8,980.4
10429,3/9/2025 13:00,189,84,105,332.1,189,351.1,42,77,2.1,25.4,980.3
10430,3/9/2025 14:00,73,28,45,214.5,73,159.9,20,80,1.9,24.7,980.0
10431,3/9/2025 15:00,3,0,3,0.0,3,18.9,9,83,1.4,22.7,980.4
10432,3/9/2025 16:00,0,0,0,0.0,0,0.0,20,85,1.3,22.6,980.8
10433,3/9/2025 17:00,0,0,0,0.0,0,0.0,17,87,1.2,21.6,981.2
10434,3/9/2025 18:00,0,0,0,0.0,0,0.0,2,88,0.9,19.6,981.8
10435,3/9/2025 19:00,0,0,0,0.0,0,0.0,0,91,-0.1,16.2,982.3
10436,3/9/2025 20:00,0,0,0,0.0,0,0.0,0,92,-0.9,15.2,982.6
10437,3/9/2025 21:00,0,0,0,0.0,0,0.0,12,93,-1.4,16.0,982.8
10438,3/9/2025 22:00,0,0,0,0.0,0,0.0,85,93,-1.9,15.7,982.9
10439,3/9/2025 23:00,0,0,0,0.0,0,0.0,44,93,-2.4,15.4,983.2
10440,3/10/2025 0:00,0,0,0,0.0,0,0.0,4,92,-2.9,14.9,983.3
10441,3/10/2025 1:00,0,0,0,0.0,0,0.0,100,92,-2.7,12.4,983.3
10442,3/10/2025 2:00,0,0,0,0.0,0,0.0,58,92,-2.8,13.1,983.6
10443,3/10/2025 3:00,0,0,0,0.0,0,0.0,45,92,-3.1,13.3,983.9
10444,3/10/2025 4:00,44,20,24,184.8,44,96.4,17,91,-2.8,12.8,984.3
10445,3/10/2025 5:00,179,112,67,526.3,179,295.3,9,87,-1.8,12.1,984.8
10446,3/10/2025 6:00,323,231,92,683.9,323,468.7,0,83,-0.5,10.7,985.3
10447,3/10/2025 7:00,445,336,109,770.9,445,604.7,2,80,0.6,11.0,986.0
10448,3/10/2025 8:00,526,406,120,811.4,526,694.3,0,76,1.4,10.8,986.4
10449,3/10/2025 9:00,561,437,124,829.3,561,731.1,0,73,1.8,10.9,986.6
10450,3/10/2025 10:00,544,423,121,823.3,544,712.9,18,73,1.9,13.3,987.1
10451,3/10/2025 11:00,464,333,131,721.1,464,640.7,92,73,1.5,16.6,987.8
10452,3/10/2025 12:00,264,62,202,165.5,264,519.7,93,77,0.9,17.9,988.6
10453,3/10/2025 13:00,216,119,97,461.2,216,358.0,89,75,0.9,14.6,989.3
10454,3/10/2025 14:00,66,13,53,97.7,66,166.7,94,79,0.3,11.9,989.9
10455,3/10/2025 15:00,3,0,3,0.0,3,22.3,18,84,-2.5,6.7,990.2
10456,3/10/2025 16:00,0,0,0,0.0,0,0.0,21,88,-4.8,6.6,990.5
10457,3/10/2025 17:00,0,0,0,0.0,0,0.0,38,90,-6.2,7.1,990.9
10458,3/10/2025 18:00,0,0,0,0.0,0,0.0,9,92,-7.3,4.8,991.2
10459,3/10/2025 19:00,0,0,0,0.0,0,0.0,54,94,-8.1,2.2,991.7
10460,3/10/2025 20:00,0,0,0,0.0,0,0.0,100,97,-8.8,1.3,992.0
10461,3/10/2025 21:00,0,0,0,0.0,0,0.0,50,97,-8.9,0.8,992.3
10462,3/10/2025 22:00,0,0,0,0.0,0,0.0,89,97,-9.9,1.4,992.4
10463,3/10/2025 23:00,0,0,0,0.0,0,0.0,100,96,-10.2,2.0,992.6
10464,3/11/2025 0:00,0,0,0,0.0,0,0.0,100,97,-10.9,4.6,992.7
10465,3/11/2025 1:00,0,0,0,0.0,0,0.0,100,97,-9.2,5.4,993.5
10466,3/11/2025 2:00,0,0,0,0.0,0,0.0,100,93,-8.9,8.1,993.8
10467,3/11/2025 3:00,0,0,0,0.0,0,0.0,100,91,-8.3,10.5,994.1
10468,3/11/2025 4:00,35,0,35,0.0,35,105.0,100,94,-6.8,12.9,994.4
10469,3/11/2025 5:00,133,15,118,68.5,133,303.8,100,96,-5.8,14.5,994.5
10470,3/11/2025 6:00,262,64,198,186.1,262,477.0,100,93,-4.2,13.6,994.9
10471,3/11/2025 7:00,410,231,179,522.7,410,612.9,100,86,-2.7,14.5,994.9
10472,3/11/2025 8:00,492,287,205,566.8,492,702.1,100,82,-1.2,15.9,994.7
10473,3/11/2025 9:00,522,306,216,574.4,522,738.8,100,76,0.1,16.6,994.0
10474,3/11/2025 10:00,512,317,195,610.3,512,720.3,100,76,0.9,19.1,993.6
10475,3/11/2025 11:00,451,291,160,622.8,451,647.9,100,79,1.1,19.4,993.1
10476,3/11/2025 12:00,330,171,159,450.2,330,526.7,100,83,1.1,18.7,992.8
10477,3/11/2025 13:00,186,50,136,190.0,186,364.9,100,86,1.0,20.1,993.0
10478,3/11/2025 14:00,70,9,61,66.4,70,173.5,100,88,0.4,20.4,992.5
10479,3/11/2025 15:00,4,0,4,0.0,4,25.7,100,90,0.2,21.3,992.1
10480,3/11/2025 16:00,0,0,0,0.0,0,0.0,100,91,-0.4,22.8,991.7
10481,3/11/2025 17:00,0,0,0,0.0,0,0.0,99,93,-0.9,23.7,991.4
10482,3/11/2025 18:00,0,0,0,0.0,0,0.0,99,94,-1.2,24.6,990.8
10483,3/11/2025 19:00,0,0,0,0.0,0,0.0,100,94,-1.3,25.5,990.4
10484,3/11/2025 20:00,0,0,0,0.0,0,0.0,100,94,-0.8,26.7,990.0
10485,3/11/2025 21:00,0,0,0,0.0,0,0.0,100,94,-0.5,27.6,989.0
10486,3/11/2025 22:00,0,0,0,0.0,0,0.0,100,94,-0.2,27.1,988.7
10487,3/11/2025 23:00,0,0,0,0.0,0,0.0,100,95,0.0,26.2,988.0
10488,3/12/2025 0:00,0,0,0,0.0,0,0.0,100,95,0.1,24.4,987.4
10489,3/12/2025 1:00,0,0,0,0.0,0,0.0,100,96,0.7,22.8,986.8
10490,3/12/2025 2:00,0,0,0,0.0,0,0.0,100,96,0.9,22.4,986.4
10491,3/12/2025 3:00,0,0,0,0.0,0,0.0,100,96,1.0,24.4,985.5
10492,3/12/2025 4:00,13,0,13,0.0,13,113.6,100,96,1.0,25.6,984.7
10493,3/12/2025 5:00,37,0,37,0.0,37,312.3,100,96,1.0,23.9,984.7
10494,3/12/2025 6:00,63,0,63,0.0,63,485.3,100,96,1.1,23.1,984.2
10495,3/12/2025 7:00,141,4,137,8.9,141,621.0,100,96,1.3,21.8,984.1
10496,3/12/2025 8:00,173,1,172,2.0,173,710.0,100,97,1.4,22.8,983.8
10497,3/12/2025 9:00,201,3,198,5.6,201,746.4,100,96,1.5,21.7,983.7
10498,3/12/2025 10:00,213,4,209,7.6,213,727.7,100,96,1.6,19.8,983.6
10499,3/12/2025 11:00,154,3,151,6.3,154,655.1,100,98,1.5,18.6,983.4
10500,3/12/2025 12:00,144,3,141,7.8,144,533.7,100,98,1.5,19.8,983.3
10501,3/12/2025 13:00,94,1,93,3.7,94,371.8,100,98,1.1,21.3,983.7
10502,3/12/2025 14:00,40,0,40,0.0,40,180.3,100,98,1.0,20.1,983.8
10503,3/12/2025 15:00,2,0,2,0.0,2,29.1,100,98,0.9,19.5,983.7
10504,3/12/2025 16:00,0,0,0,0.0,0,0.0,100,98,0.9,19.4,983.5
10505,3/12/2025 17:00,0,0,0,0.0,0,0.0,100,97,1.0,20.4,983.6
10506,3/12/2025 18:00,0,0,0,0.0,0,0.0,100,96,1.2,20.3,983.6
10507,3/12/2025 19:00,0,0,0,0.0,0,0.0,100,95,1.4,19.4,983.3
10508,3/12/2025 20:00,0,0,0,0.0,0,0.0,100,95,1.5,19.3,982.8
10509,3/12/2025 21:00,0,0,0,0.0,0,0.0,100,96,1.5,20.3,982.3
10510,3/12/2025 22:00,0,0,0,0.0,0,0.0,100,96,1.4,19.3,981.9
10511,3/12/2025 23:00,0,0,0,0.0,0,0.0,68,95,1.5,19.3,981.4
10512,3/13/2025 0:00,0,0,0,0.0,0,0.0,33,96,1.0,18.4,980.8
10513,3/13/2025 1:00,0,0,0,0.0,0,0.0,100,96,1.0,19.3,980.6
10514,3/13/2025 2:00,0,0,0,0.0,0,0.0,100,96,1.0,19.7,980.3
10515,3/13/2025 3:00,0,0,0,0.0,0,0.0,100,95,1.4,21.4,979.6
10516,3/13/2025 4:00,23,0,23,0.0,23,122.2,100,96,1.9,22.4,979.1
10517,3/13/2025 5:00,89,1,88,4.3,89,320.8,100,96,2.2,20.7,978.8
10518,3/13/2025 6:00,148,0,148,0.0,148,493.7,100,95,2.4,18.6,978.6
10519,3/13/2025 7:00,242,17,225,37.4,242,629.1,100,93,2.8,18.6,978.4
10520,3/13/2025 8:00,349,72,277,138.9,349,717.9,99,90,3.5,19.0,978.5
10521,3/13/2025 9:00,383,118,265,216.8,383,754.1,88,88,3.9,19.4,978.1
10522,3/13/2025 10:00,422,159,263,299.6,422,735.1,38,86,4.2,17.1,978.4
10523,3/13/2025 11:00,458,298,160,623.3,458,662.3,100,84,4.6,16.1,978.6
10524,3/13/2025 12:00,114,8,106,20.5,114,540.7,100,89,3.6,15.9,979.1
10525,3/13/2025 13:00,98,3,95,11.0,98,378.6,100,90,3.7,15.7,980.4
10526,3/13/2025 14:00,44,0,44,0.0,44,187.1,100,92,3.5,16.0,981.1
10527,3/13/2025 15:00,2,0,2,0.0,2,32.5,100,93,3.4,17.5,981.9
10528,3/13/2025 16:00,0,0,0,0.0,0,0.0,100,94,3.4,17.8,982.6
10529,3/13/2025 17:00,0,0,0,0.0,0,0.0,100,94,3.2,14.1,983.2
10530,3/13/2025 18:00,0,0,0,0.0,0,0.0,100,93,3.0,12.4,984.1
10531,3/13/2025 19:00,0,0,0,0.0,0,0.0,98,93,2.7,11.9,985.0
10532,3/13/2025 20:00,0,0,0,0.0,0,0.0,85,94,2.3,11.8,985.5
10533,3/13/2025 21:00,0,0,0,0.0,0,0.0,49,95,1.5,10.1,985.9
10534,3/13/2025 22:00,0,0,0,0.0,0,0.0,32,96,0.6,9.7,986.5
10535,3/13/2025 23:00,0,0,0,0.0,0,0.0,74,96,-0.3,7.2,986.9
10536,3/14/2025 0:00,0,0,0,0.0,0,0.0,5,97,-1.5,6.1,986.8
10537,3/14/2025 1:00,0,0,0,0.0,0,0.0,100,97,-0.8,5.3,988.0
10538,3/14/2025 2:00,0,0,0,0.0,0,0.0,93,99,-2.2,6.6,988.2
10539,3/14/2025 3:00,0,0,0,0.0,0,3.1,100,96,-2.2,10.4,988.4
10540,3/14/2025 4:00,47,3,44,24.8,47,130.9,100,99,-1.0,13.8,988.8
10541,3/14/2025 5:00,136,9,127,37.8,136,329.3,100,99,-0.2,16.2,989.0
10542,3/14/2025 6:00,218,13,205,35.9,218,502.1,100,99,0.9,15.3,989.4
10543,3/14/2025 7:00,336,60,276,130.4,336,637.3,100,95,2.0,15.3,989.1
10544,3/14/2025 8:00,292,38,254,72.5,292,725.8,100,92,2.7,17.1,989.1
10545,3/14/2025 9:00,413,93,320,169.0,413,761.7,100,86,4.0,21.4,988.6
10546,3/14/2025 10:00,325,26,299,48.5,325,742.5,100,84,4.3,21.4,987.9
10547,3/14/2025 11:00,418,200,218,413.6,418,669.5,100,84,4.5,21.0,987.4
10548,3/14/2025 12:00,315,140,175,353.9,315,547.7,100,86,4.2,21.9,987.0
10549,3/14/2025 13:00,167,29,138,104.2,167,385.4,100,89,4.0,25.3,987.0
10550,3/14/2025 14:00,65,6,59,41.9,65,193.8,100,91,3.8,25.6,986.2
10551,3/14/2025 15:00,5,0,5,0.0,5,35.9,100,92,3.8,28.9,985.8
10552,3/14/2025 16:00,0,0,0,0.0,0,0.0,100,93,3.7,29.4,985.0
10553,3/14/2025 17:00,0,0,0,0.0,0,0.0,100,92,3.9,29.3,984.3
10554,3/14/2025 18:00,0,0,0,0.0,0,0.0,100,91,4.1,30.4,983.8
10555,3/14/2025 19:00,0,0,0,0.0,0,0.0,100,89,4.1,30.6,983.2
10556,3/14/2025 20:00,0,0,0,0.0,0,0.0,100,86,4.3,30.3,982.9
10557,3/14/2025 21:00,0,0,0,0.0,0,0.0,100,86,4.7,28.1,982.7
10558,3/14/2025 22:00,0,0,0,0.0,0,0.0,100,85,4.8,26.8,982.7
10559,3/14/2025 23:00,0,0,0,0.0,0,0.0,100,87,4.5,26.5,982.1
10560,3/15/2025 0:00,0,0,0,0.0,0,0.0,100,90,4.1,22.5,982.2
10561,3/15/2025 1:00,0,0,0,0.0,0,0.0,100,90,4.2,21.0,982.2
10562,3/15/2025 2:00,0,0,0,0.0,0,0.0,34,93,3.3,16.2,982.7
10563,3/15/2025 3:00,1,0,1,0.0,1,7.5,1,94,3.1,16.7,982.8
10564,3/15/2025 4:00,62,29,33,233.7,62,139.6,0,94,3.0,14.7,983.2
10565,3/15/2025 5:00,200,130,70,532.4,200,337.9,0,92,3.5,13.5,983.6
10566,3/15/2025 6:00,343,249,94,675.1,343,510.4,1,89,4.1,10.7,984.1
10567,3/15/2025 7:00,462,353,109,756.9,462,645.4,7,85,4.8,8.1,984.4
10568,3/15/2025 8:00,541,422,119,795.9,541,733.7,0,82,5.6,7.1,984.5
10569,3/15/2025 9:00,574,455,119,818.4,574,769.3,0,79,6.0,5.2,984.4
10570,3/15/2025 10:00,557,439,118,810.2,557,749.8,48,77,6.3,4.3,984.6
10571,3/15/2025 11:00,491,379,112,775.1,491,676.6,100,74,6.6,2.2,984.4
10572,3/15/2025 12:00,372,251,121,626.2,372,554.6,100,75,5.9,4.5,984.7
10573,3/15/2025 13:00,210,77,133,271.6,210,392.2,100,78,5.3,7.5,984.2
10574,3/15/2025 14:00,88,20,68,137.1,88,200.6,100,85,3.5,6.5,983.4
10575,3/15/2025 15:00,8,0,8,0.0,8,39.2,100,89,2.3,2.6,983.0
10576,3/15/2025 16:00,0,0,0,0.0,0,0.0,100,90,1.6,3.8,983.5
10577,3/15/2025 17:00,0,0,0,0.0,0,0.0,100,91,0.6,5.6,983.0
10578,3/15/2025 18:00,0,0,0,0.0,0,0.0,100,90,-0.1,9.3,983.0
10579,3/15/2025 19:00,0,0,0,0.0,0,0.0,98,87,1.4,12.4,983.0
10580,3/15/2025 20:00,0,0,0,0.0,0,0.0,100,85,0.4,12.8,982.8
10581,3/15/2025 21:00,0,0,0,0.0,0,0.0,100,83,0.2,13.2,982.8
10582,3/15/2025 22:00,0,0,0,0.0,0,0.0,100,81,0.6,15.4,982.4
10583,3/15/2025 23:00,0,0,0,0.0,0,0.0,100,82,1.1,14.5,982.9
10584,3/16/2025 0:00,0,0,0,0.0,0,0.0,100,86,0.9,17.5,983.2
10585,3/16/2025 1:00,0,0,0,0.0,0,0.0,100,90,1.1,19.4,982.6
10586,3/16/2025 2:00,0,0,0,0.0,0,0.0,100,93,0.9,21.9,982.5
